# %ECSV 1.0
# ---
# datatype:
# - {name: wavelength, unit: micron, datatype: float64}
# - {name: time, unit: d, datatype: float64}
# - {name: flux, datatype: float64}
# - {name: uncertainty, datatype: float64}
# - {name: planet_model, datatype: float64}
# - {name: systematics_model, datatype: float64}
# - {name: model, datatype: float64}
# - {name: residuals, datatype: float64}
# meta: {name: WASP-39b, time_label: Time from Mid-Transit, tscale: linear, wscale: log}
# schema: astropy-2.0
wavelength time flux uncertainty planet_model systematics_model model residuals
3.017 -0.061435552595249465 0.9995977837932363 0.000340545794218563 1.0 1.0023169227131046 1.0000001681690558 -0.00040238437581952
3.017 -0.060750017689607194 0.9997112155101983 0.0003405481956042383 1.0 1.002309854845674 1.0000001678255155 -0.00028895231531722576
3.017 -0.06006448278396492 1.0003590307735677 0.0003405506053368329 1.0 1.0023027625114092 1.0000001672971384 0.0003588634764293275
3.017 -0.059378947412661365 0.9998493647429827 0.0003405529956223466 1.0 1.002295727513026 1.0000001669242797 -0.00015080218129703837
3.017 -0.058693412041357806 0.9991882486700906 0.000340555457861156 0.9999704268085103 1.0022884808476686 0.9999705718984812 -0.0007823232283905579
3.017 -0.058007877135715535 0.9998915765654317 0.0003405577167060778 0.9996968152368971 1.002281832887179 0.9996969321137243 0.00019464445170735978
3.017 -0.057322342230073264 0.9992295784569949 0.00034055999192623835 0.999273503744674 1.002275136822207 0.9992736020053133 -4.4023548318450345e-05
3.017 -0.056636806858769706 0.9982650243503065 0.00034056223357916684 0.9987444359176475 1.0022685396344566 0.9987445210656708 -0.0004794967153642915
3.017 -0.05595127148746615 0.9980619965563581 0.00034056436460794444 0.9981310561774944 1.0022622680942639 0.9981311323670187 -6.913581066059216e-05
3.017 -0.05526573658182388 0.9976880200934902 0.00034056666825152003 0.9974475219471839 1.0022554886432777 0.9974475926703338 0.00024042742315644183
3.017 -0.054580201676181606 0.9961400941917834 0.0003405687800650515 0.9967044601137669 1.0022492738143598 0.9967045271507142 -0.0005644329589308272
3.017 -0.05389466630487805 0.9962668182593553 0.00034057107378832253 0.9959108089981452 1.002242523732924 0.9959108736640047 0.0003559445953505991
3.017 -0.05320913093357449 0.9952105851510601 0.00034057329006593454 0.9950739445850092 1.0022360016487444 0.9950740078558343 0.00013657729522575934
3.017 -0.05252359556227093 0.9942967277915076 0.0003405756476596259 0.9942005149898507 1.0022290637913522 0.9942005803324458 9.614745906172395e-05
3.017 -0.05183806065662866 0.9933208313269177 0.000340577926843079 0.99329632985752 1.002222356768617 0.9932963974787544 2.4433848163307736e-05
3.017 -0.05115252575098639 0.9925101853790325 0.0003405801982260814 0.9923675239497426 1.0022156727898137 0.9923675955412089 0.00014258983782355905
3.017 -0.05046699037968283 0.9915877283399682 0.00034058263423977525 0.9914195879280859 1.0022085044528004 0.9914196613992502 0.00016806694071802575
3.017 -0.04978145500837927 0.9903266822656158 0.00034058486252246345 0.9904574350436722 1.0022019474853419 0.9904575104783553 -0.00013082821273946443
3.017 -0.049095920102737 0.9898325009255491 0.0003405871471032097 0.9894865999159558 1.0021952249437176 0.9894866786088228 0.0003458223167263075
3.017 -0.04841038519709473 0.9887225871830334 0.0003405896029712816 0.9885126838587635 1.0021879984775153 0.9885127692139739 0.00020981796905950034
3.017 -0.04772484982579117 0.9873215764311256 0.00034059193374274134 0.9875404125881859 1.0021811402082705 0.9875405044854165 -0.00021892805429091222
3.017 -0.04703931445448761 0.9863284731386928 0.0003405941719443739 0.9865757211374353 1.0021745544130665 0.9865758160207573 -0.00024734288206451627
3.017 -0.04635377954884534 0.9858207421903035 0.00034059656690608087 0.9856244996374817 1.0021675074551264 0.9856245994197722 0.00019614277053126017
3.017 -0.04566824464320307 0.9845249657800883 0.0003405990057005295 0.9846931340981534 1.0021603316251537 0.9846932376804755 -0.00016827190038715134
3.017 -0.04498270927189951 0.9837584812444305 0.0003406012083988084 0.983787698594635 1.0021538505652419 0.9837878043223373 -2.932307790670663e-05
3.017 -0.044297173900595954 0.9824314327832311 0.0003406035044236481 0.9829163323188389 1.002147094997245 0.9829164399545472 -0.0004850071713161652
3.017 -0.043611638529292396 0.9821971986369982 0.0003406060434700939 0.9820883690956483 1.0021396244955658 0.9820884777841276 0.00010872085287061406
3.017 -0.042926103623650125 0.9817030699461033 0.0003406085839399222 0.9813139352944563 1.0021321499174143 0.9813140438407973 0.0003890261053060007
3.017 -0.042240568718007854 0.980597637088122 0.00034061061711019485 0.9806048089965534 1.0021261679979023 0.9806049105495535 -7.273461431478445e-06
3.017 -0.041555033346704295 0.9803136530368572 0.0003406131551335039 0.9799816230327616 1.0021187008183918 0.9799817185124274 0.0003319345244298111
3.017 -0.04086949797540074 0.9797484586608377 0.00034061531774294784 0.9794722785207408 1.0021123382408639 0.979472360838861 0.0002760978219766841
3.017 -0.040183963069758466 0.9788130706475595 0.00034061802675839395 0.9791663661677954 1.0021043682052528 0.9791664143362341 -0.0003533436886745678
3.017 -0.039498428164116195 0.9788663317952186 0.00034062028727563045 0.9790536252030613 1.0020977177669739 0.9790536713751605 -0.00018733957994188088
3.017 -0.03881289279281264 0.978826826150598 0.000340622382923535 0.9789533562547355 1.0020915524528675 0.9789534024639613 -0.00012657631336332464
3.017 -0.03812735742150908 0.9791643047638539 0.00034062455764397736 0.9788624450474264 1.0020851545906602 0.9788624885565634 0.00030181620729041736
3.017 -0.03744182251586681 0.9787563026651219 0.000340626635676671 0.9787785370818551 1.0020790412527854 0.9787785726143912 -2.2269949269237976e-05
3.017 -0.036756287610224536 0.9787999130713212 0.0003406285826352915 0.9787010269542713 1.0020733135877353 0.9787010535438764 9.885952744481674e-05
3.017 -0.03607075223892098 0.9786536236080599 0.00034063078063594914 0.978629206156294 1.002066847472729 0.9786292220253955 2.4401582664368426e-05
3.017 -0.03538521686761742 0.9778101364330143 0.00034063309010597494 0.9785624481999959 1.0020600535251787 0.9785624535875047 -0.0007523171544904228
3.017 -0.03469968149631386 0.9786735108447664 0.0003406354082684671 0.9785000460752166 1.0020532340989694 0.9785000394403266 0.00017347140443979558
3.017 -0.03401414659067159 0.9790130784205523 0.0003406377075364192 0.9784411464223539 1.0020464703472283 0.9784411277285245 0.0005719506920277562
3.017 -0.03332861168502932 0.9778991444877401 0.00034063982415604273 0.9783855098720303 1.0020402439724112 0.9783854784170806 -0.0004863339293404989
3.017 -0.03264307631372576 0.9788065638853696 0.00034064203035165874 0.9783333647228153 1.0020337541778574 0.9783333168883775 0.0004732469969920272
3.017 -0.0319575409424222 0.9780785108146828 0.00034064440076139073 0.9782841279806607 1.0020267814210548 0.9782840645161669 -0.000205553701484118
3.017 -0.03127200603677993 0.9781527431114916 0.0003406464752317531 0.9782373193568135 1.002020679274074 0.9782372387095503 -8.44955980586759e-05
3.017 -0.03058647113113766 0.9775813058906648 0.00034064860564194966 0.9781931663049968 1.0020144126549335 0.9781930690559868 -0.0006117631653219657
3.017 -0.029900935759834102 0.9784585963383428 0.00034065061640704494 0.9781510315081146 1.0020084980447468 0.9781509151799096 0.0003076811584331596
3.017 -0.029215400388530544 0.977660526211605 0.0003406528744822116 0.9781116801389172 1.0020018560620256 0.9781115465717997 -0.00045102036019462055
3.017 -0.028529865482888273 0.9783934902330492 0.0003406550509963011 0.9780741114446738 1.001995454069303 0.9780739598123291 0.0003195304207200822
3.017 -0.027844330111584714 0.9778510358575926 0.00034065721128337574 0.9780382699913257 1.0019890998875725 0.9780381008957195 -0.00018706503812693231
3.017 -0.027158795205942443 0.9783304248655718 0.0003406594294058636 0.9780046309949011 1.0019825756749332 0.978004444588145 0.00032598027742680724
3.017 -0.026473259834638885 0.9775862079745614 0.0003406616756590471 0.9779727151581802 1.0019759688074419 0.9779725124823967 -0.0003863045078352778
3.017 -0.025787724463335326 0.9781669859950283 0.00034066387181029903 0.9779421074534546 1.0019695093881715 0.9779418884987289 0.0002250974962993979
3.017 -0.025102189557693055 0.9780327332930632 0.0003406659532108113 0.9779130149775396 1.0019633875558298 0.9779127808376149 0.00011995245544826894
3.017 -0.024416654652050784 0.977650043933459 0.0003406681428580365 0.9778853118099301 1.0019569474281063 0.9778850613355679 -0.00023501740210885025
3.017 -0.023731119280747226 0.9776831171327381 0.0003406703772937614 0.977858782891567 1.0019503756550747 0.9778585157318952 -0.00017539859915705058
3.017 -0.023045583909443668 0.9774458051297807 0.00034067249557237104 0.9778339039598638 1.0019441455951896 0.9778336202538163 -0.00038781512403551766
3.017 -0.022360049003801397 0.978118113746358 0.00034067480551171897 0.9778104663977215 1.001937351931059 0.9778101685569249 0.000307945189433112
3.017 -0.021674514098159126 0.9776558115004528 0.0003406769132569259 0.9777876716472147 1.0019311530118808 0.977787359262216 -0.0001315477617632732
3.017 -0.020988978726855567 0.9771429922290306 0.00034067898468410977 0.977765977631905 1.0019250609794397 0.9777656498519257 -0.0006226576228951508
3.017 -0.02030344335555201 0.9774520002281764 0.0003406811763107635 0.9777455212057217 1.0019186155230384 0.9777451781634167 -0.00029317793524030744
3.017 -0.019617908449909738 0.9777106055371347 0.00034068318539484107 0.9777257878747411 1.001912706987414 0.9777254302110322 -1.4824673897462226e-05
3.017 -0.01893237307860618 0.9774209917575297 0.00034068534729884135 0.9777071267806352 1.0019063490999782 0.9777067555310123 -0.0002857637734825502
3.017 -0.01824683817296391 0.9774529407527391 0.0003406875418768383 0.977689547940214 1.0018998952049616 0.9776891642890726 -0.0002362235363334575
3.017 -0.01756130280166035 0.978058690613942 0.0003406895422223734 0.9776728582940288 1.001894012588287 0.9776724619362057 0.0003862286777363
3.017 -0.01687576743035679 0.9775468172567672 0.0003406917299274953 0.9776570062184744 1.001887579063577 0.9776565971244451 -0.00010977986767790604
3.017 -0.01619023252471452 0.9774042442860909 0.00034069379085559514 0.9776418428543662 1.0018815184357641 0.9776414201205808 -0.00023717583448989998
3.017 -0.01550469761907225 0.9776397247897416 0.0003406957559292553 0.9776273862444406 1.0018757397580194 0.9776269535242157 1.2771265525901576e-05
3.017 -0.014819162247768691 0.9776509282725862 0.00034069780031271003 0.9776139094690156 1.001869727925292 0.977613464628411 3.7463644175117494e-05
3.017 -0.014133626876465133 0.9771986729360359 0.0003406998777432054 0.977600992994323 1.001863618986425 0.9776005370127565 -0.00040186407672060387
3.017 -0.013448091970822862 0.9774383710815617 0.00034070193775158955 0.9775888171606224 1.001857561352974 0.9775883489543872 -0.0001499778728254464
3.017 -0.01276255706518059 0.9773507093258182 0.00034070383384158387 0.9775771387862934 1.0018519858005173 0.9775766584608913 -0.0002259491350730114
3.017 -0.012077021693877033 0.9773565534568371 0.0003407058751112168 0.9775664483518876 1.0018459834090567 0.977565956719113 -0.00020940326227580908
3.017 -0.011391486322573474 0.9775858700122486 0.000340708028971548 0.9775565885884876 1.0018396500205302 0.9775560846300684 2.9785382180236297e-05
3.017 -0.010705951416931203 0.9778709975916575 0.0003407100333810283 0.9775471620028796 1.0018337561615431 0.9775466481847703 0.00032434940688719216
3.017 -0.010020416045627645 0.977637738435911 0.0003407120088301728 0.9775381364247266 1.0018279475267273 0.9775376125765304 0.00010012585938057317
3.017 -0.009334881139985374 0.9775654080810313 0.00034071397716512364 0.9775298829512881 1.0018221598775672 0.9775293498316204 3.605824941088631e-05
3.017 -0.008649345768681815 0.9776631803074485 0.00034071605238159957 0.9775224953921895 1.0018160580287179 0.9775219523714963 0.00014122793595217065
3.017 -0.007963810397378257 0.9769003776646242 0.00034071815710033757 0.9775157748278009 1.001809869509012 0.9775152252859385 -0.0006148476213142517
3.017 -0.007278275491735986 0.9781532227621356 0.00034072021839733096 0.977509444536536 1.001803808736682 0.9775088874487369 0.0006443353133986918
3.017 -0.006592740586093715 0.9783939411538216 0.0003407222582519931 0.9775036175885367 1.001797811082815 0.977503052676481 0.0008908884773406456
3.017 -0.005907205214790157 0.977284760710169 0.00034072426811685016 0.9774981951038948 1.0017919016762866 0.9774976233198205 -0.0002128626096514763
3.017 -0.005221669843486598 0.9775079078454205 0.0003407261482108278 0.9774930980977188 1.0017863738853288 0.9774925210868586 1.5386758561941605e-05
3.017 -0.004536134937844327 0.9772685234397488 0.00034072813642847257 0.9774888365714982 1.00178052825906 0.9774882536155797 -0.00021973017583087895
3.017 -0.003850600032202056 0.9771065016208677 0.0003407301144784279 0.9774850539857757 1.0017747125948584 0.9774844657826952 -0.00037796416182755976
3.017 -0.003165064660898498 0.9773723043138647 0.00034073217095665975 0.977481923270309 1.0017686664152918 0.9774813304048189 -0.00010902609095420068
3.017 -0.0024795292895949395 0.9778371485584821 0.00034073413560696075 0.977479146796015 1.0017628902839733 0.977478549768093 0.0003585987903891308
3.017 -0.001793993918291381 0.9777042752179288 0.0003407361080547832 0.9774769332994871 1.001757091294712 0.9774763318216019 0.00022794339632692395
3.017 -0.00110845901264911 0.9780106838700955 0.00034073809762037987 0.9774751516389505 1.0017512420472725 0.9774745467992644 0.0005361370708311108
3.017 -0.000422924107006839 0.9770622969034981 0.0003407400812834067 0.9774738954857093 1.0017454102211678 0.977473287440041 -0.00041099053654292117
3.017 0.0002626112642967193 0.9774791715968366 0.0003407420181457795 0.9774731469007363 1.0017397160511246 0.9774725371653986 6.634431438001798e-06
3.017 0.0009481466356002777 0.9775272164406718 0.00034074400341606645 0.9774728973694319 1.0017338796341264 0.9774722864877838 5.492995288791658e-05
3.017 0.0016336815412425487 0.9765810234022892 0.000340745996409752 0.9774731326097131 1.0017280205798227 0.9774725204950738 -0.0008914970927845767
3.017 0.0023192164468848198 0.9777053099759722 0.0003407479517543245 0.9774738707657817 1.0017222722739618 0.9774732578242911 0.00023205215168109472
3.017 0.003004751818188378 0.9773315501405663 0.000340749925129482 0.9774751096140057 1.0017164710288227 0.9774744968779554 -0.0001429467373891269
3.017 0.0036902871894919365 0.9774368991076781 0.00034075190292817 0.9774768792109739 1.001710656846994 0.9774762672851559 -3.936817747784982e-05
3.017 0.0043758220951342075 0.9775600312611844 0.00034075381784160727 0.9774790769281696 1.0017050275947401 0.9774784663535758 8.156490760857782e-05
3.017 0.0050613570007764785 0.9777508348754647 0.0003407557958763298 0.9774818254705085 1.0016992128518942 0.9774812168555559 0.0002696180199087683
3.017 0.005746892372080037 0.977498965123816 0.00034075773455691623 0.9774849545866294 1.0016935138622 0.9774843477187762 1.4617405039718534e-05
3.017 0.006432427743383595 0.9773294966543813 0.00034075967229441767 0.9774887046791317 1.0016878177096193 0.9774881005757874 -0.00015860392140609747
3.017 0.007117963114687154 0.9774472663780077 0.0003407616281042939 0.9774929498321945 1.0016820684973688 0.9774923489584869 -4.5082580479194334e-05
3.017 0.007803498020329425 0.978028933413622 0.00034076371086370596 0.9774980555285882 1.0016759461824347 0.9774974589024161 0.0005314745112058317
3.017 0.008489032925971696 0.9778383257441945 0.00034076565214387073 0.9775034331705623 1.0016702398160988 0.977502840219445 0.00033548552474949034
3.017 0.009174568297275254 0.9772450061010723 0.0003407675521883939 0.977509225852695 1.0016646547243229 0.9775086373564879 -0.00026363125541550847
3.017 0.009860103668578812 0.9772245358017564 0.00034076940582082133 0.9775155731545346 1.0016592061187448 0.977514990194118 -0.0002904543923616387
3.017 0.010545638574221083 0.9775723311131052 0.000340771332473316 0.9775222640108532 1.0016535429392917 0.9775216872623751 5.064385073005884e-05
3.017 0.011231173479863354 0.9777094170459373 0.0003407732300441271 0.977529650492012 1.0016479653047878 0.9775290792479888 0.00018033779794845994
3.017 0.011916708851166913 0.9771857288503694 0.00034077514718442613 0.9775378719228489 1.0016423302116901 0.9775373073481086 -0.00035157849773925776
3.017 0.012602244222470471 0.9773381984931655 0.00034077715289597643 0.9775469044959101 1.00163643484701 0.9775463457162921 -0.00020814722312656464
3.017 0.013287779128112742 0.9772815183153236 0.00034077916128765477 0.9775562800064945 1.001630531674196 0.977555730529608 -0.00027421221428436393
3.017 0.013973314033755013 0.9774609352025754 0.00034078092953579214 0.977566112878011 1.001625334401789 0.9775655729275 -0.00010463772492463885
3.017 0.014658849405058572 0.9780998172247436 0.00034078280078102496 0.9775768164006396 1.0016198344568745 0.9775762849471489 0.0005235322775947182
3.017 0.01534438477636213 0.9780170495506393 0.0003407847382261009 0.977588481336207 1.0016141400016991 0.9775879578949729 0.0004290916556664026
3.017 0.01602992014766569 0.978155927344167 0.0003407866042320385 0.977600600243375 1.0016086555785757 0.9776000862109879 0.0005558411331790802
3.017 0.01671545505330796 0.9777625062632772 0.00034078861447603604 0.977613505881683 1.00160274728909 0.977613000005495 0.00014950625778220594
3.017 0.01740098995895023 0.9775915863360517 0.0003407905241833496 0.9776269641650089 1.001597134550601 0.977626468322355 -3.4881986303303414e-05
3.017 0.01808652533025379 0.9771689036505041 0.00034079244009782176 0.9776414361840381 1.0015915036321312 0.977640950560662 -0.00047204691015789724
3.017 0.018772060701557347 0.9777124463514156 0.00034079443475959974 0.977656553582027 1.0015856413407154 0.9776560755071021 5.6370844313535784e-05
3.017 0.019457595607199618 0.9776918724992106 0.0003407962624304155 0.9776723685331866 1.001580269894347 0.9776719007266624 1.9971772548199596e-05
3.017 0.02014313051284189 0.9776971922444858 0.00034079811208770556 0.977689056272745 1.001574833889328 0.9776885990526524 8.593191833439207e-06
3.017 0.020828665884145448 0.9780756795789897 0.0003407999836902161 0.9777066250614356 1.0015693334490012 0.9777061791848413 0.0003695003941484032
3.017 0.021514201255449006 0.9770788234901536 0.00034080182222128005 0.9777252148643643 1.0015639302609542 0.9777247802044293 -0.0006459567142756972
3.017 0.022199736161091277 0.9781404150122494 0.00034080378950535875 0.9777448775560759 1.001558148750201 0.9777444558049114 0.0003959592073379259
3.017 0.022885271066733548 0.9778167810560909 0.00034080544595364317 0.9777653255164984 1.0015532807843368 0.9777649170851753 5.186397091561101e-05
3.017 0.023570806438037106 0.9784289501705818 0.0003408073806478971 0.9777870184792604 1.0015475951698596 0.9777866241010331 0.0006423260695487265
3.017 0.024256341809340665 0.9783916343189741 0.0003408092831548443 0.9778097319487213 1.0015420042093077 0.9778093489617143 0.000582285357259793
3.017 0.024941877180644223 0.9775155364947639 0.0003408109608727291 0.9778330968601919 1.0015370738956568 0.9778327268840543 -0.00031719038929045595
3.017 0.025627412086286494 0.9775138678870955 0.00034081263314734067 0.9778580017505577 1.0015321596264708 0.9778576449689179 -0.0003437770818224273
3.017 0.026312946991928765 0.9780744483038537 0.0003408145877003428 0.9778845139002816 1.0015264158943655 0.9778841680578567 0.00019028024599698767
3.017 0.026998482363232323 0.9775736236868509 0.0003408164808515099 0.9779121913687394 1.001520852663097 0.9779118581495044 -0.00033823446265357493
3.017 0.027684017734535882 0.9779846155816634 0.0003408183130946007 0.9779411996671494 1.0015154684757102 0.977940881934758 4.373364690535286e-05
3.017 0.028369552640178153 0.9778785861018121 0.0003408200988405717 0.9779717733289527 1.0015102209793951 0.9779714695374336 -9.28834356215269e-05
3.017 0.029055087545820424 0.9781298212822506 0.0003408218244947704 0.9780036164694577 1.0015051501177494 0.9780033267820628 0.0001264945001877571
3.017 0.029740622917123982 0.9778065723329447 0.0003408234854729981 0.9780372505266738 1.001500269355947 0.9780369751189536 -0.00023040278600894304
3.017 0.03042615828842754 0.9780829120415881 0.00034082528503612204 0.978072964187006 1.0014949814180136 0.9780727060486878 1.0205992900358396e-05
3.017 0.03111169319406981 0.9783246056795782 0.00034082705648365763 0.9781105507782241 1.0014897761510522 0.9781103077294596 0.00021429795011862485
